time,open,high,low,close,tick_volume
2026-05-29T16:45:00Z,4532.86,4540.66,4529.43,4536.79,3638
2026-05-29T17:00:00Z,4536.97,4552.65,4535.17,4543.9,4027
2026-05-29T17:15:00Z,4543.91,4545.01,4526.24,4529.83,4020
2026-05-29T17:30:00Z,4529.55,4541.82,4525.53,4540.23,3993
2026-05-29T17:45:00Z,4540.17,4570.34,4537.02,4564.22,4613
2026-05-29T18:00:00Z,4564.23,4595.23,4564.23,4590.05,4921
2026-05-29T18:15:00Z,4589.98,4591.39,4578.19,4578.34,4033
2026-05-29T18:30:00Z,4578.43,4583.2,4561.48,4566.52,4087
2026-05-29T18:45:00Z,4566.51,4571.43,4557.71,4571.14,3505
2026-05-29T19:00:00Z,4571.12,4572.15,4560.03,4563.56,2850
2026-05-29T19:15:00Z,4563.51,4567.56,4560.36,4562.99,2647
2026-05-29T19:30:00Z,4562.98,4573.28,4561.92,4569.47,2870
2026-05-29T19:45:00Z,4569.46,4569.46,4560.85,4566.82,2507
2026-05-29T20:00:00Z,4566.9,4568.48,4563.37,4564.02,2219
2026-05-29T20:15:00Z,4564.09,4566.78,4560.81,4561.79,2625
2026-05-29T20:30:00Z,4561.95,4562.31,4553.27,4554.13,2523
2026-05-29T20:45:00Z,4554.12,4557.59,4551.65,4553.4,2353
2026-05-29T21:00:00Z,4553.41,4558.69,4552.54,4558.07,2308
2026-05-29T21:15:00Z,4558.08,4560.34,4555.61,4559.32,2004
2026-05-29T21:30:00Z,4559.34,4561.61,4557.56,4557.95,1609
2026-05-29T21:45:00Z,4557.86,4557.86,4551.12,4553.28,2549
2026-05-29T22:00:00Z,4553.26,4560.19,4552.28,4558.49,3365
2026-05-29T22:15:00Z,4558.48,4559.09,4554.59,4555.23,2969
2026-05-29T22:30:00Z,4555.22,4556.38,4551.22,4551.47,3355
2026-05-29T22:45:00Z,4551.47,4551.55,4542.9,4545.32,4736
2026-05-29T23:00:00Z,4545.37,4548.99,4542.73,4548.7,2951
2026-05-29T23:15:00Z,4548.7,4548.77,4542.12,4542.53,1902
2026-05-29T23:30:00Z,4542.53,4544.03,4541.3,4543.64,1756
2026-05-29T23:45:00Z,4543.63,4543.63,4539.59,4540.45,1045
2026-06-01T01:00:00Z,4522.37,4535.28,4518.05,4534.7,2418
2026-06-01T01:15:00Z,4534.7,4536.56,4531.34,4533.14,2953
2026-06-01T01:30:00Z,4533.14,4536.53,4530.96,4535.59,2722
2026-06-01T01:45:00Z,4535.63,4540.35,4534.87,4535.32,2486
2026-06-01T02:00:00Z,4535.25,4543.13,4535.04,4542.52,1126
2026-06-01T02:15:00Z,4542.56,4545.13,4540.07,4544.87,1141
2026-06-01T02:30:00Z,4544.92,4545.71,4538.54,4541.88,1410
2026-06-01T02:45:00Z,4541.85,4544.63,4538.5,4539.63,1603
2026-06-01T03:00:00Z,4539.67,4546.21,4537.39,4540.74,2026
2026-06-01T03:15:00Z,4540.66,4544.41,4537.82,4543.13,1772
2026-06-01T03:30:00Z,4543.15,4544.99,4535.23,4535.96,1798
2026-06-01T03:45:00Z,4535.97,4542.73,4535.97,4540.51,1770
2026-06-01T04:00:00Z,4540.79,4541.49,4525.95,4533.91,2966
2026-06-01T04:15:00Z,4533.95,4536.53,4527.91,4528.76,2412
2026-06-01T04:30:00Z,4528.72,4533.8,4527.0,4533.17,2502
2026-06-01T04:45:00Z,4533.12,4533.63,4523.71,4525.45,2382
2026-06-01T05:00:00Z,4525.43,4533.9,4524.29,4532.07,2204
2026-06-01T05:15:00Z,4532.09,4534.57,4529.26,4530.32,1379
2026-06-01T05:30:00Z,4530.4,4531.02,4522.26,4522.79,2353
2026-06-01T05:45:00Z,4522.87,4524.99,4521.12,4521.41,2051
2026-06-01T06:00:00Z,4521.73,4525.46,4515.63,4518.85,2061
2026-06-01T06:15:00Z,4518.86,4521.34,4513.86,4520.43,1813
2026-06-01T06:30:00Z,4520.35,4523.99,4509.84,4510.63,1585
2026-06-01T06:45:00Z,4510.64,4516.28,4509.82,4516.27,1403
2026-06-01T07:00:00Z,4516.29,4519.57,4512.48,4514.62,1260
2026-06-01T07:15:00Z,4514.61,4518.44,4514.61,4515.79,1046
2026-06-01T07:30:00Z,4515.8,4517.27,4513.55,4514.56,1259
2026-06-01T07:45:00Z,4514.5,4515.01,4508.59,4514.33,1388
